Guid,AccountId,LastName,FirstName,Salutation,OtherStreet,OtherCity,OtherState,OtherPostalCode,OtherCountry,OtherLatitude,OtherLongitude,OtherGeocodeAccuracy,MailingStreet,MailingCity,MailingState,MailingPostalCode,MailingCountry,MailingLatitude,MailingLongitude,MailingGeocodeAccuracy,Phone,Fax,MobilePhone,HomePhone,OtherPhone,AssistantPhone,ReportsToId,Email,Title,Department,AssistantName,LeadSource,Birthdate,Description,HasOptedOutOfEmail,EmailBouncedReason,EmailBouncedDate,Jigsaw,IndividualId,ccrz__CompanyName__c,ccrz__CompanyType__c,ccrz__DataId__c,ccrz__IsPortalUser__c,ccrz__SelfRegistered__c,Product_Areas__c
bfa4945f-d6ff-417d-b063-5b16fb47911d,825361f4-c105-4124-bb1a-ad1f5b517b40,Salmon,Gilbertine,#N/A,#N/A,#N/A,#N/A,3293,#N/A,#N/A,#N/A,#N/A,88 Bailey Street,GLENTHOMPSON,VIC,#N/A,Australia,#N/A,#N/A,#N/A,(03) 5338 4057,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+848@gmail.com,SVP,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,,#N/A,,Prodly,#N/A,#N/A,false,false,#N/A
c032468d-1873-448a-b6ae-63055013e6b9,dc629a3f-08e0-49e1-aaff-47aaafe204fd,Chariot,Ofilia,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(051) 212-3456,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+557@gmail.com,CIO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,,#N/A,,Prodly,#N/A,#N/A,false,false,#N/A
c0721e34-2b88-4bd5-ba5c-2042a4b10679,aa98a467-ff00-4cb4-b6b9-5096ace31687,Saunders,Dori,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(219) 346-5121,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+350@gmail.com,CFO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,,#N/A,,Prodly,#N/A,#N/A,false,false,#N/A
c0d8f524-94f2-4e87-9f94-7ecd00accaa3,76748e27-77d5-4192-a991-66bc6954cefd,Jermayne,Maiga,#N/A,460 Waymouth St,Adelaide,SA,5000,Australia,#N/A,#N/A,#N/A,460 Waymouth St,Adelaide,SA,5000,Australia,#N/A,#N/A,#N/A,(08) 6471 7134,(08) 6471 7134,0424 210 803,#N/A,#N/A,(08) 6471 7134,#N/A,jmanningcongagdo+145@gmail.com,"EVP, Business Development",Business Development,#N/A,#N/A,#N/A,#N/A,false,#N/A,,#N/A,,Prodly,#N/A,#N/A,false,false,#N/A
c0e5962d-4de7-47e5-9117-d80b226e9367,b157fa96-86a1-4224-a504-35482ac07f1d,Bordie,Eleanore,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(402)952-5053,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+260@gmail.com,CSO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,,#N/A,,Prodly,#N/A,#N/A,false,false,#N/A
c257a39b-da95-4288-a197-09200685c431,24f50e58-4087-4f6d-9636-75c7ad837983,Winfred,Goldina,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(670) 157-3760,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+533@gmail.com,CEO,#N/A,#N/A,#N/A,1975-08-27,"Greg Garland is chairman and CEO of Phillips 66, a diversified energy manufacturing and logistics company. A chemical engineer, Garland has more than 30 years of industry experience in technical and executive leadership positions within the oil and natural gas and chemicals industries.",false,#N/A,,#N/A,,Prodly,#N/A,#N/A,false,false,#N/A
c27b0674-66a8-48d1-a1a7-5a794c2d5783,1afb016a-8edf-4988-8457-82779bd705ec,Hans,Seline,#N/A,#N/A,#N/A,#N/A,2347,#N/A,#N/A,#N/A,#N/A,32 Railway Street,CARODA,NSW,#N/A,Australia,#N/A,#N/A,#N/A,(03) 5338 4076,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+18@gmail.com,CEO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,,#N/A,,Prodly,#N/A,#N/A,false,false,#N/A
c2819a37-95b4-4b91-9f42-f8553891c19b,7d7982a6-c395-48a7-a798-6695ca118534,Teodorico,Odele,#N/A,#N/A,#N/A,#N/A,3293,#N/A,#N/A,#N/A,#N/A,26 Dalgarno Street,GLENTHOMPSON,VIC,#N/A,Australia,#N/A,#N/A,#N/A,(03) 5338 3933,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+501@gmail.com,CFO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,,#N/A,,Prodly,#N/A,#N/A,false,false,#N/A
c284a2ac-b6a5-48ba-bb7f-a80381f2c460,c0e24fde-cedf-4bec-a26d-64c286fe081e,Vasily,Chantalle,#N/A,#N/A,#N/A,#N/A,3293,#N/A,#N/A,#N/A,#N/A,26 Dalgarno Street,GLENTHOMPSON,VIC,#N/A,Australia,#N/A,#N/A,#N/A,(03) 5338 3954,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+572@gmail.com,CFO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,,#N/A,,Prodly,#N/A,#N/A,false,false,#N/A
c2b4f93e-dacb-4a1e-a6de-e0f143e24648,aaa9ff9f-6446-4a83-be85-818c8fcdf793,Sylas,Dora,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1000 Elysian Park Avenue,Los Angeles,CA,90012,USA,#N/A,#N/A,#N/A,(109) 578-3576,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+79@gmail.com,CHRO,#N/A,#N/A,#N/A,1975-03-27,"Susan Podlogar is MetLife’s Chief Human Resources Officer. She is an Executive Vice President and a member of the company’s Executive Group. She joined MetLife in July 2017 and oversees its global Human Resources strategies and practices with the goal of attracting, developing and retaining a workforce that creates value for MetLife customers and shareholders every day.",false,#N/A,,#N/A,,Prodly,#N/A,#N/A,false,false,#N/A
c37b3fb2-9a11-4624-87ee-c71b826a4666,bf059387-8284-445e-bd00-0767cc9f2115,Andrej,Bette,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(484)576-8706,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+245@gmail.com,CSO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,,#N/A,,Prodly,#N/A,#N/A,false,false,#N/A
c3ec317f-7b67-4cc5-a6e6-7556b976cfc6,7b95ea41-2644-477d-8f28-0155cf3cb67f,Waylan,Marion,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(442)666-1797,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+295@gmail.com,CTO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,,#N/A,,Prodly,#N/A,#N/A,false,false,#N/A
c46130ec-910c-454e-9adf-5df9be02c896,dff01967-17f1-4b93-b03d-4c332056625c,Torrance,Romy,#N/A,#N/A,Lafayette,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0526 Hauk Plaza,#N/A,IN,47905,USA,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+608@gmail.com,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,,#N/A,,Prodly,#N/A,#N/A,false,false,#N/A
c4c6b452-4ae1-4caf-86fe-37caf1f2eecc,e7ff9e2d-8eaa-42a5-88a2-0e79e85a51fd,Virgil,Bekki,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1265 Lombardi Avenue,Green Bay,WI,54304,USA,#N/A,#N/A,#N/A,(920) 468-4270,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+721@gmail.com,Chief of Staff & Director of Operations,#N/A,#N/A,#N/A,#N/A,"Gena Stern is the Chief of Staff and Director of Operations for the JPMorgan Chase Institute. Previously, Gena served as the Senior Advisor to the Chief of Staff at the Consumer Financial Protection Bureau. In that role, she provided advisory support to the Director and Chief of Staff on general management and operations of the agency, managed strategic internal communications, and lead organizational and workforce development.",false,#N/A,,#N/A,,Prodly,#N/A,#N/A,false,false,#N/A
c51cefc7-fa49-4c9c-931f-bc08d6dec65f,b75cdf65-7a79-48e6-8d10-5e08cb290181,Boony,Hephzibah,#N/A,10/33-37 Gannons Rd,Caringbah,NSW,1495,Australia,#N/A,#N/A,#N/A,10/33-37 Gannons Rd,Caringbah,NSW,1495,Australia,#N/A,#N/A,#N/A,(02) 8014 8315,(02) 8014 8315,0428 151 706,#N/A,#N/A,(02) 8014 8315,#N/A,jmanningcongagdo+841@gmail.com,General Manager,Operations,#N/A,#N/A,#N/A,#N/A,false,#N/A,,#N/A,,Prodly,#N/A,#N/A,false,false,#N/A
c5d08f05-1f31-4034-9571-a7d83c671984,dd7d4738-6278-42df-964f-d94cfc6722a2,Pepillo,Fayina,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(591) 936-6912,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+460@gmail.com,Chief Design Officer,#N/A,#N/A,#N/A,#N/A,"Jony is responsible for all design at Apple, including the look and feel of Apple hardware, user interface, packaging, major architectural projects such as Apple Park and Apple’s retail stores, as well as new ideas and future initiatives.",false,#N/A,,#N/A,,Prodly,#N/A,#N/A,false,false,#N/A
c5d9c56c-10e3-44dd-987b-efce05211321,5f0ef802-658b-4ac4-b9ff-b2a220ba824c,Daryl,Gleda,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(939) 937-4190,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+235@gmail.com,CEO,#N/A,#N/A,#N/A,#N/A,"Darius Adamczyk became President and CEO of Honeywell in April 2017 and was elected to the Company’s Board of Directors in 2016. Previously, Adamczyk served as Honeywell’s President and Chief Operating Officer, responsible for driving continued profitable growth of the Company’s operating businesses through HOS Gold breakthrough growth strategies, including advanced software offerings that complement a diverse technology portfolio.",false,#N/A,,#N/A,,Prodly,#N/A,#N/A,false,false,#N/A
c60ab0da-117b-4eae-b4c7-d38065915cb9,0f6dd887-3a4f-47a1-a040-364591a7523c,Doug,Leena,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,+81 725 925939,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+640@gmail.com,COO,#N/A,#N/A,#N/A,1976-05-26,#N/A,false,#N/A,,#N/A,,Prodly,#N/A,#N/A,false,false,#N/A
c617e8e0-ca5e-4055-99bf-b42f7611ec0d,e1a5cd00-57ea-4cfa-b0ed-daba7d98a467,Hayward,Melessa,#N/A,350 Collins Street,Melbourne,VIC,3000,Australia,#N/A,#N/A,#N/A,350 Collins Street,Melbourne,VIC,3000,Australia,#N/A,#N/A,#N/A,(03) 7879 6956,(03) 7879 6956,0417 640 363,#N/A,#N/A,(03) 7879 6956,#N/A,jmanningcongagdo+735@gmail.com,Administrative Assistant,Operations,#N/A,#N/A,#N/A,#N/A,false,#N/A,,#N/A,,Prodly,#N/A,#N/A,false,false,#N/A
c7cd246a-ee4c-47ec-9435-e1b6a0a8ab61,70205bf9-736c-49c5-ae32-a967f24aecd9,Erny,Lian,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,+33 0 1 42 14 20 00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+489@gmail.com,CIO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,,#N/A,,Prodly,#N/A,#N/A,false,false,#N/A
c7fe6437-5460-4221-a3f8-785536325c1b,96d7af6a-c0c5-4c61-94f3-0eae12135527,Bennie,Elsi,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,202-555-0110,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+255@gmail.com,COO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,,#N/A,,Prodly,#N/A,#N/A,false,false,#N/A
c873ac71-de42-4636-9b69-f933d381eca2,39758dc1-27ed-4d92-8df3-e5cc00e55781,Phillipe,Zsazsa,#N/A,#N/A,#N/A,#N/A,2347,#N/A,#N/A,#N/A,#N/A,88 Bailey Street,CARODA,NSW,#N/A,Australia,#N/A,#N/A,#N/A,(03) 5338 3997,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+706@gmail.com,SVP,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,,#N/A,,Prodly,#N/A,#N/A,false,false,#N/A
c87a9228-f10c-4368-86d7-cfa771f3e01c,33a1801d-7094-4807-a185-2fa6024d7ffe,Ethan,Livvie,#N/A,#N/A,#N/A,#N/A,3293,#N/A,#N/A,#N/A,#N/A,32 Railway Street,GLENTHOMPSON,VIC,#N/A,Australia,#N/A,#N/A,#N/A,(03) 5338 4007,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+716@gmail.com,CEO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,,#N/A,,Prodly,#N/A,#N/A,false,false,#N/A
c9ae783e-c673-4490-bc3c-24055c35cef8,cc6c0d56-9bdf-4597-9a5e-6083639c0197,Wells,Danit,#N/A,#N/A,#N/A,#N/A,2454,#N/A,#N/A,#N/A,#N/A,88 Bailey Street,KALANG,NSW,#N/A,Australia,#N/A,#N/A,#N/A,(03) 5338 4072,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+863@gmail.com,SVP,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,,#N/A,,Prodly,#N/A,#N/A,false,false,#N/A
ca42cd3d-f820-4cbd-bf83-fb091ed0fb42,e0c26fe1-c405-47da-9f9f-063856f41152,Wilt,Trude,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,24 Willie Mays Plaza,San Francisco,CA,94107,USA,#N/A,#N/A,#N/A,(691) 229-7599,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+129@gmail.com,Chairman and CEO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,,#N/A,,Prodly,#N/A,#N/A,false,false,#N/A
ca8470d0-4dd6-4e08-adf9-cfdab7d79bbf,dacd6726-2282-4204-9f6f-41357e172399,Wilton,Janessa,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,97 Gordon Terrace,BARTON BENDISH,#N/A,PE33 1YD,UK,#N/A,#N/A,#N/A,79 4352 5277,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+127@gmail.com,CFO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,,#N/A,,Prodly,#N/A,#N/A,false,false,#N/A
caeb3da5-62aa-4d31-9509-cf7cc5038923,dc629a3f-08e0-49e1-aaff-47aaafe204fd,Filberte,Saloma,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(051) 212-3456,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+558@gmail.com,CIO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,,#N/A,,Prodly,#N/A,#N/A,false,false,#N/A
caf4efcb-f02a-4d28-b737-4ed87560572b,b6b423cb-1a88-4f6f-bc21-f416a44ea3d7,Otes,Reena,#N/A,#N/A,#N/A,#N/A,2347,#N/A,#N/A,#N/A,#N/A,32 Railway Street,CARODA,NSW,#N/A,Australia,#N/A,#N/A,#N/A,(03) 5338 3941,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+509@gmail.com,CEO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,,#N/A,,Prodly,#N/A,#N/A,false,false,#N/A
cb91ae9f-100e-4a84-b993-f99988d73f7a,d3053ca7-894e-4b3d-b4ea-1974b5686046,Steven,Veradis,#N/A,#N/A,#N/A,#N/A,2347,#N/A,#N/A,#N/A,#N/A,88 Bailey Street,CARODA,NSW,#N/A,Australia,#N/A,#N/A,#N/A,(03) 5338 4015,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+752@gmail.com,SVP,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,,#N/A,,Prodly,#N/A,#N/A,false,false,#N/A
cb977632-b126-4a31-aac3-f6f915020756,1e4b3100-25f6-4608-8783-44cba06ac0ca,Alphonso,Hildagard,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(724) 203-1659,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+191@gmail.com,"VP, Human Resources and Real Estate & Facilities Services",#N/A,#N/A,#N/A,#N/A,Leads the global team of human resources professionals and is responsible for Real Estate & Facilities Services,false,#N/A,,#N/A,,Prodly,#N/A,#N/A,false,false,#N/A
cba55a37-ce30-4102-9a65-29b4ccf72ec2,967c57fe-4db9-4fd0-b73b-776ac7e520d9,Contact,Test,,,,,,,,,,,,,,,,,,,,,,,,,test@gmail.com,,,,,,,false,,,,,Prodly,,,false,false,
cbe93c7e-5350-4264-992b-3c2b91bc5dee,f53e8c51-9460-4579-a9d6-389aa6ea3b1d,Adham,Othella,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(425)742-4492,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+356@gmail.com,COO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,,#N/A,,Prodly,#N/A,#N/A,false,false,#N/A
cc6da36b-e768-4c8d-b749-916122044e69,d70e92b5-1314-48cf-ad52-6dcbd196a36b,Hank,Cloris,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(205) 218-9361,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+408@gmail.com,CEO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,,#N/A,,Prodly,#N/A,#N/A,false,false,#N/A
ce023756-40aa-4fe0-98f5-7b459bedaa3a,641e8a6b-421a-49ac-9b2f-584ff0426f81,Hillel,Eve,#N/A,4/81 Doncaster Av,Kensington,NSW,1465,Australia,#N/A,#N/A,#N/A,4/81 Doncaster Av,Kensington,NSW,1465,Australia,#N/A,#N/A,#N/A,(02) 6817 6366,(02) 6817 6366,0411 837 195,#N/A,#N/A,(02) 6817 6366,#N/A,jmanningcongagdo+48@gmail.com,CFO,Finance,#N/A,#N/A,#N/A,#N/A,false,#N/A,,#N/A,,Prodly,#N/A,#N/A,false,false,#N/A
ce035152-b9b4-420c-8e8f-bfd7c8feb29b,2214be73-a2ef-4d40-9324-b63950d20651,Jason,Stormie,#N/A,200 Elizabeth Street,Melbourne,VIC,3000,Australia,#N/A,#N/A,#N/A,200 Elizabeth Street,Melbourne,VIC,3000,Australia,#N/A,#N/A,#N/A,(03) 7627 8781,(03) 7627 8781,0410 524 770,#N/A,#N/A,(03) 7627 8781,#N/A,jmanningcongagdo+3@gmail.com,CEO,CEO,#N/A,#N/A,#N/A,#N/A,false,#N/A,,#N/A,,Prodly,#N/A,#N/A,false,false,#N/A
ce10bec0-bde2-4ca9-8aa3-d68230be7ec2,081fa47f-e7b5-436b-b3b1-90c25c76bc49,Urbano,Katrina,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,24 Willie Mays Plaza,San Francisco,CA,94107,USA,#N/A,#N/A,#N/A,(560) 700-3572,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+131@gmail.com,Chief Legal Officer,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,,#N/A,,Prodly,#N/A,#N/A,false,false,#N/A
cea4c639-ad3f-4724-80bd-2622c13c2a41,bdf0643c-3761-4db2-8dfe-5fdfb6df8e46,Beau,Glenn,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(791) 673-8323,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+286@gmail.com,CFO,#N/A,#N/A,#N/A,#N/A,"Gina Mastantuono serves as Chief Financial Officer of Ingram Micro Inc. In this role, she is responsible for the company’s global finance organization, including financial planning and analysis, financial operations, controllership, internal audit, tax, treasury and risk management, investor relations, and global business processes.",false,#N/A,,#N/A,,Prodly,#N/A,#N/A,false,false,#N/A
cee0116f-f965-4a1d-98be-471cd8b26ae4,987ec848-fc50-4d51-aa3d-cdcc022217b3,Harald,Bren,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,+44 20 5678 9900,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+642@gmail.com,COO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,,#N/A,,Prodly,#N/A,#N/A,false,false,#N/A
ceeaeaff-01ed-420b-89d5-2fabf65109c7,94f72062-01cb-4fd2-8412-bc75f3d8910e,Artus,Jonis,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(614)472-2794,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+161@gmail.com,CTO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,,#N/A,,Prodly,#N/A,#N/A,false,false,#N/A
cf95a1d1-b42f-4b0f-816d-b34f1d39eb45,ecf94f26-d115-47a3-805c-4060cf9e542d,Hirsch,Sybilla,#N/A,18 McMahon Dr,Ballan,VIC,3342,Australia,#N/A,#N/A,#N/A,18 McMahon Dr,Ballan,VIC,3342,Australia,#N/A,#N/A,#N/A,(03) 8810 8036,(03) 8810 8036,0430 759 149,#N/A,#N/A,(03) 8810 8036,#N/A,jmanningcongagdo+739@gmail.com,"Director, Consulting",Opera,#N/A,#N/A,#N/A,#N/A,false,#N/A,,#N/A,,Prodly,#N/A,#N/A,false,false,#N/A
d02c0130-609d-49eb-b644-3e27b666db6a,07ffc794-3916-4ba1-8808-14e099ffb6d1,Miner,Catherin,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(671) 747-3643,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+517@gmail.com,SVP and General Counsel,#N/A,#N/A,#N/A,1979-09-27,"Mr. Weitzel was elected as a director of Enterprise GP and as a member of its Capital Projects Committee in November 2016 and has served as Senior Vice President, General Counsel and Secretary since April 2016. He served as Senior Vice President, Deputy General Counsel and Secretary from January 2015 to April 2016. He is responsible for all legal functions of the Company, including securities, litigation, employment, mergers and acquisitions, and commercial transactions.",false,#N/A,,#N/A,,Prodly,#N/A,#N/A,false,false,#N/A
d035f86d-bd7d-4a17-b1a3-1b37a85dbdb6,d7a5ed64-a1da-45cf-a423-423142069699,Whitman,Linnell,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(534) 959-3670,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+137@gmail.com,CEO,#N/A,#N/A,#N/A,#N/A,"George S. Barrett is chairman and chief executive officer of Cardinal Health, a company ranked among the top 25 on the Fortune 500 and dedicated to improving the cost-effectiveness of health care.",false,#N/A,,#N/A,,Prodly,#N/A,#N/A,false,false,#N/A
d0e295a5-3e08-44b9-ad4f-4c0da38aad82,014413e1-8589-40bc-baa7-3deb5db84c84,Maxie,Sile,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,202-555-0109,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+254@gmail.com,CSO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,,#N/A,,Prodly,#N/A,#N/A,false,false,#N/A
d17149cd-3767-4b69-9e79-a8e00c94bf13,d1eaeb22-9e06-4cb9-8bde-b69c1a0fbd67,Carling,Margareta,#N/A,#N/A,#N/A,#N/A,2454,#N/A,#N/A,#N/A,#N/A,26 Dalgarno Street,KALANG,NSW,#N/A,Australia,#N/A,#N/A,#N/A,(03) 5338 4002,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+711@gmail.com,CFO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,,#N/A,,Prodly,#N/A,#N/A,false,false,#N/A
d21ae7bc-7c85-4beb-9879-c5ba3fbbe611,02d09128-8e55-478d-862e-f9a501703068,Jere,Arlinda,#N/A,#N/A,#N/A,#N/A,2347,#N/A,#N/A,#N/A,#N/A,26 Dalgarno Street,CARODA,NSW,#N/A,Australia,#N/A,#N/A,#N/A,(03) 5338 4062,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+853@gmail.com,CFO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,,#N/A,,Prodly,#N/A,#N/A,false,false,#N/A
d22d5881-ef26-42a0-a04c-77419d05c42b,ecf94f26-d115-47a3-805c-4060cf9e542d,Barret,Orsola,#N/A,#N/A,#N/A,#N/A,2347,#N/A,#N/A,#N/A,#N/A,88 Bailey Street,CARODA,NSW,#N/A,Australia,#N/A,#N/A,#N/A,(03) 5338 3985,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+659@gmail.com,SVP,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,,#N/A,,Prodly,#N/A,#N/A,false,false,#N/A
